assay,chrom,w_mono,w_triso,mu_A,mu_R,mu_T,target_div,pop_id
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46059
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46060
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46061
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46062
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46063
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46064
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46065
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46066
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46067
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46068
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46069
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46070
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46071
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46072
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46073
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46074
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46075
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46076
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46077
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46078
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46079
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46080
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46081
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46082
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46083
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46084
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46085
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46086
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46087
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46088
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46089
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46090
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46091
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46092
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46093
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46094
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46095
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46096
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46097
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46098
a921,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.0002782559402207126,7690000.0,p46099
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46100
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46101
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46102
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46103
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46104
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46105
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46106
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46107
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46108
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46109
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46110
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46111
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46112
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46113
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46114
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46115
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46116
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46117
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46118
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46119
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46120
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46121
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46122
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46123
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46124
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46125
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46126
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46127
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46128
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46129
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46130
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46131
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46132
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46133
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46134
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46135
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46136
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46137
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46138
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46139
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46140
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46141
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46142
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46143
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46144
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46145
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46146
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46147
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46148
a922,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.000774263682681127,7690000.0,p46149
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46150
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46151
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46152
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46153
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46154
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46155
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46156
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46157
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46158
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46159
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46160
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46161
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46162
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46163
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46164
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46165
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46166
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46167
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46168
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46169
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46170
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46171
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46172
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46173
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46174
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46175
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46176
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46177
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46178
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46179
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46180
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46181
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46182
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46183
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46184
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46185
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46186
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46187
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46188
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46189
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46190
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46191
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46192
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46193
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46194
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46195
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46196
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46197
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46198
a923,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.002154434690031882,7690000.0,p46199
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46200
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46201
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46202
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46203
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46204
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46205
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46206
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46207
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46208
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46209
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46210
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46211
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46212
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46213
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46214
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46215
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46216
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46217
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46218
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46219
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46220
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46221
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46222
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46223
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46224
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46225
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46226
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46227
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46228
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46229
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46230
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46231
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46232
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46233
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46234
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46235
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46236
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46237
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46238
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46239
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46240
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46241
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46242
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46243
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46244
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46245
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46246
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46247
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46248
a924,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.005994842503189409,7690000.0,p46249
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46250
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46251
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46252
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46253
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46254
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46255
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46256
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46257
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46258
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46259
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46260
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46261
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46262
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46263
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46264
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46265
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46266
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46267
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46268
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46269
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46270
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46271
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46272
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46273
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46274
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46275
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46276
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46277
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46278
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46279
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46280
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46281
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46282
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46283
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46284
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46285
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46286
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46287
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46288
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46289
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46290
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46291
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46292
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46293
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46294
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46295
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46296
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46297
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46298
a925,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.016681005372000592,7690000.0,p46299
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46300
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46301
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46302
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46303
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46304
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46305
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46306
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46307
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46308
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46309
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46310
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46311
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46312
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46313
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46314
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46315
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46316
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46317
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46318
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46319
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46320
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46321
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46322
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46323
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46324
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46325
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46326
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46327
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46328
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46329
a926,12,0.3379,0.599484250318941,2.66e-05,4.76e-05,0.046415888336127774,7690000.0,p46330
